s_adj	business	date	sales
Seasonally Adjusted	44y72	1996.06	1.64711E+11
Seasonally Adjusted	44y72	1996.07	1.64778E+11
Seasonally Adjusted	44y72	1996.08	1.65322E+11
Seasonally Adjusted	44y72	1996.09	1.66371E+11
Seasonally Adjusted	44y72	1996.1	1.68032E+11
Seasonally Adjusted	44y72	1996.11	1.68516E+11
Seasonally Adjusted	44y72	1996.12	1.69395E+11
Seasonally Adjusted	44y72	1997.01	1.69788E+11
Seasonally Adjusted	44y72	1997.02	1.71184E+11
Seasonally Adjusted	44y72	1997.03	1.72273E+11
Seasonally Adjusted	44y72	1997.04	1.71083E+11
Seasonally Adjusted	44y72	1997.05	1.71049E+11
Seasonally Adjusted	44y72	1997.06	1.72374E+11
Seasonally Adjusted	44y72	1997.07	1.73995E+11
Seasonally Adjusted	44y72	1997.08	1.74409E+11
Seasonally Adjusted	44y72	1997.09	1.75237E+11
Seasonally Adjusted	44y72	1997.1	1.75301E+11
Seasonally Adjusted	44y72	1997.11	1.75597E+11
Seasonally Adjusted	44y72	1997.12	1.75874E+11
Seasonally Adjusted	44y72	1998.01	1.7665E+11
Seasonally Adjusted	44y72	1998.02	1.77402E+11
Seasonally Adjusted	44y72	1998.03	1.77649E+11
Seasonally Adjusted	44y72	1998.04	1.78874E+11
Seasonally Adjusted	44y72	1998.05	1.79618E+11
Seasonally Adjusted	44y72	1998.06	1.80192E+11
Seasonally Adjusted	44y72	1998.07	1.81343E+11
Seasonally Adjusted	44y72	1998.08	1.81455E+11
Seasonally Adjusted	44y72	1998.09	1.82058E+11
Seasonally Adjusted	44y72	1998.1	1.83533E+11
Seasonally Adjusted	44y72	1998.11	1.84785E+11
Seasonally Adjusted	44y72	1998.12	1.86542E+11
Seasonally Adjusted	44y72	1999.01	1.86812E+11
Seasonally Adjusted	44y72	1999.02	1.88709E+11
Seasonally Adjusted	44y72	1999.03	1.89508E+11
Seasonally Adjusted	44y72	1999.04	1.90615E+11
Seasonally Adjusted	44y72	1999.05	1.91947E+11
Seasonally Adjusted	44y72	1999.06	1.9245E+11
Seasonally Adjusted	44y72	1999.07	1.93212E+11
Seasonally Adjusted	44y72	1999.08	1.94914E+11
Seasonally Adjusted	44y72	1999.09	1.96735E+11
Seasonally Adjusted	44y72	1999.1	1.97622E+11
Seasonally Adjusted	44y72	1999.11	1.99185E+11
Seasonally Adjusted	44y72	1999.12	2.04267E+11
Seasonally Adjusted	44y72	2000.01	2.00833E+11
Seasonally Adjusted	44y72	2000.02	2.03618E+11
Seasonally Adjusted	44y72	2000.03	2.07413E+11
Seasonally Adjusted	44y72	2000.04	2.05602E+11
Seasonally Adjusted	44y72	2000.05	2.06259E+11
Seasonally Adjusted	44y72	2000.06	2.07248E+11
Seasonally Adjusted	44y72	2000.07	2.07696E+11
Seasonally Adjusted	44y72	2000.08	2.0817E+11
Seasonally Adjusted	44y72	2000.09	2.10946E+11
Seasonally Adjusted	44y72	2000.1	2.11165E+11
Seasonally Adjusted	44y72	2000.11	2.11494E+11
Seasonally Adjusted	44y72	2000.12	2.12541E+11
Seasonally Adjusted	44y72	2001.01	2.13357E+11
Seasonally Adjusted	44y72	2001.02	2.12906E+11
Seasonally Adjusted	44y72	2001.03	2.11105E+11
Seasonally Adjusted	44y72	2001.04	2.13837E+11
Seasonally Adjusted	44y72	2001.05	2.15053E+11
Seasonally Adjusted	44y72	2001.06	2.13959E+11
Seasonally Adjusted	44y72	2001.07	2.14112E+11
Seasonally Adjusted	44y72	2001.08	2.15609E+11
Seasonally Adjusted	44y72	2001.09	2.12712E+11
Seasonally Adjusted	44y72	2001.1	2.14791E+11
Seasonally Adjusted	44y72	2001.11	2.14956E+11
Seasonally Adjusted	44y72	2001.12	2.16102E+11
Seasonally Adjusted	44y72	2002.01	2.16759E+11
Seasonally Adjusted	44y72	2002.02	2.17649E+11
Seasonally Adjusted	44y72	2002.03	2.18226E+11
Seasonally Adjusted	44y72	2002.04	2.20744E+11
Seasonally Adjusted	44y72	2002.05	2.2025E+11
Seasonally Adjusted	44y72	2002.06	2.20431E+11
Seasonally Adjusted	44y72	2002.07	2.20943E+11
Seasonally Adjusted	44y72	2002.08	2.2086E+11
Seasonally Adjusted	44y72	2002.09	2.20749E+11
Seasonally Adjusted	44y72	2002.1	2.22656E+11
Seasonally Adjusted	44y72	2002.11	2.23973E+11
Seasonally Adjusted	44y72	2002.12	2.24155E+11
Seasonally Adjusted	44y72	2003.01	2.26105E+11
Seasonally Adjusted	44y72	2003.02	2.25208E+11
Seasonally Adjusted	44y72	2003.03	2.28188E+11
Seasonally Adjusted	44y72	2003.04	2.26476E+11
Seasonally Adjusted	44y72	2003.05	2.27182E+11
Seasonally Adjusted	44y72	2003.06	2.29698E+11
Seasonally Adjusted	44y72	2003.07	2.32336E+11
Seasonally Adjusted	44y72	2003.08	2.34996E+11
Seasonally Adjusted	44y72	2003.09	2.35114E+11
Seasonally Adjusted	44y72	2003.1	2.35289E+11
Seasonally Adjusted	44y72	2003.11	2.37308E+11
Seasonally Adjusted	44y72	2003.12	2.37533E+11
Seasonally Adjusted	44y72	2004.01	2.40492E+11
Seasonally Adjusted	44y72	2004.02	2.40997E+11
Seasonally Adjusted	44y72	2004.03	2.45556E+11
Seasonally Adjusted	44y72	2004.04	2.44197E+11
Seasonally Adjusted	44y72	2004.05	2.46656E+11
Seasonally Adjusted	44y72	2004.06	2.46794E+11
Seasonally Adjusted	44y72	2004.07	2.47822E+11
Seasonally Adjusted	44y72	2004.08	2.47957E+11
Seasonally Adjusted	44y72	2004.09	2.50285E+11
Seasonally Adjusted	44y72	2004.1	2.53073E+11
Seasonally Adjusted	44y72	2004.11	2.55122E+11
Seasonally Adjusted	44y72	2004.12	2.56636E+11
Seasonally Adjusted	44y72	2005.01	2.5747E+11
Seasonally Adjusted	44y72	2005.02	2.5988E+11
Seasonally Adjusted	44y72	2005.03	2.60175E+11
Seasonally Adjusted	44y72	2005.04	2.64018E+11
Seasonally Adjusted	44y72	2005.05	2.6249E+11
Seasonally Adjusted	44y72	2005.06	2.65283E+11
Seasonally Adjusted	44y72	2005.07	2.65667E+11
Seasonally Adjusted	44y72	2005.08	2.6952E+11
Seasonally Adjusted	44y72	2005.09	2.73175E+11
Seasonally Adjusted	44y72	2005.1	2.76454E+11
Seasonally Adjusted	44y72	2005.11	2.75124E+11
Seasonally Adjusted	44y72	2005.12	2.74459E+11
Seasonally Adjusted	44y72	2006.01	2.81792E+11
Seasonally Adjusted	44y72	2006.02	2.81566E+11
Seasonally Adjusted	44y72	2006.03	2.8244E+11
Seasonally Adjusted	44y72	2006.04	2.8398E+11
Seasonally Adjusted	44y72	2006.05	2.83731E+11
Seasonally Adjusted	44y72	2006.06	2.83192E+11
Seasonally Adjusted	44y72	2006.07	2.84119E+11
Seasonally Adjusted	44y72	2006.08	2.86212E+11
Seasonally Adjusted	44y72	2006.09	2.83974E+11
Seasonally Adjusted	44y72	2006.1	2.83451E+11
Seasonally Adjusted	44y72	2006.11	2.84408E+11
Seasonally Adjusted	44y72	2006.12	2.89338E+11
Seasonally Adjusted	44y72	2007.01	2.88691E+11
Seasonally Adjusted	44y72	2007.02	2.89458E+11
Seasonally Adjusted	44y72	2007.03	2.93265E+11
Seasonally Adjusted	44y72	2007.04	2.91295E+11
Seasonally Adjusted	44y72	2007.05	2.9543E+11
Seasonally Adjusted	44y72	2007.06	2.93808E+11
Seasonally Adjusted	44y72	2007.07	2.95908E+11
Seasonally Adjusted	44y72	2007.08	2.94417E+11
Seasonally Adjusted	44y72	2007.09	2.96319E+11
Seasonally Adjusted	44y72	2007.1	2.97439E+11
Seasonally Adjusted	44y72	2007.11	3.03925E+11
Seasonally Adjusted	44y72	2007.12	3.02566E+11
Seasonally Adjusted	44y72	2008.01	3.02807E+11
Seasonally Adjusted	44y72	2008.02	3.00608E+11
Seasonally Adjusted	44y72	2008.03	3.02873E+11
Seasonally Adjusted	44y72	2008.04	3.06019E+11
Seasonally Adjusted	44y72	2008.05	3.0831E+11
Seasonally Adjusted	44y72	2008.06	3.11086E+11
Seasonally Adjusted	44y72	2008.07	3.12655E+11
Seasonally Adjusted	44y72	2008.08	3.08386E+11
Seasonally Adjusted	44y72	2008.09	3.0546E+11
Seasonally Adjusted	44y72	2008.1	2.97584E+11
Seasonally Adjusted	44y72	2008.11	2.88784E+11
Seasonally Adjusted	44y72	2008.12	2.79682E+11
Seasonally Adjusted	44y72	2009.01	2.83441E+11
Seasonally Adjusted	44y72	2009.02	2.85087E+11
Seasonally Adjusted	44y72	2009.03	2.81535E+11
Seasonally Adjusted	44y72	2009.04	2.82044E+11
Seasonally Adjusted	44y72	2009.05	2.83502E+11
Seasonally Adjusted	44y72	2009.06	2.8615E+11
Seasonally Adjusted	44y72	2009.07	2.8559E+11
Seasonally Adjusted	44y72	2009.08	2.87815E+11
Seasonally Adjusted	44y72	2009.09	2.88933E+11
Seasonally Adjusted	44y72	2009.1	2.89147E+11
Seasonally Adjusted	44y72	2009.11	2.92619E+11
Seasonally Adjusted	44y72	2009.12	2.93258E+11
Seasonally Adjusted	44y72	2010.01	2.95063E+11
Seasonally Adjusted	44y72	2010.02	2.98653E+11
Seasonally Adjusted	44y72	2010.03	3.02328E+11
Seasonally Adjusted	44y72	2010.04	3.03201E+11
Seasonally Adjusted	44y72	2010.05	2.994E+11
Seasonally Adjusted	44y72	2010.06	2.99365E+11
Seasonally Adjusted	44y72	2010.07	3.0014E+11
Seasonally Adjusted	44y72	2010.08	3.03161E+11
Seasonally Adjusted	44y72	2010.09	3.05611E+11
Seasonally Adjusted	44y72	2010.1	3.08196E+11
Seasonally Adjusted	44y72	2010.11	3.11207E+11
Seasonally Adjusted	44y72	2010.12	3.12789E+11
Seasonally Adjusted	45100	1992.01	3971000000
Seasonally Adjusted	45100	1992.02	4096000000
Seasonally Adjusted	45100	1992.03	3973000000
Seasonally Adjusted	45100	1992.04	4047000000
Seasonally Adjusted	45100	1992.05	4048000000
Seasonally Adjusted	45100	1992.06	4024000000
Seasonally Adjusted	45100	1992.07	4100000000
Seasonally Adjusted	45100	1992.08	4027000000
Seasonally Adjusted	45100	1992.09	4100000000
Seasonally Adjusted	45100	1992.1	4154000000
Seasonally Adjusted	45100	1992.11	4156000000
Seasonally Adjusted	45100	1992.12	4314000000
Seasonally Adjusted	45100	1993.01	4321000000
Seasonally Adjusted	45100	1993.02	4183000000
Seasonally Adjusted	45100	1993.03	4174000000
Seasonally Adjusted	45100	1993.04	4380000000
Seasonally Adjusted	45100	1993.05	4345000000
Seasonally Adjusted	45100	1993.06	4351000000
Seasonally Adjusted	45100	1993.07	4264000000
Seasonally Adjusted	45100	1993.08	4309000000
Seasonally Adjusted	45100	1993.09	4340000000
Seasonally Adjusted	45100	1993.1	4392000000
Seasonally Adjusted	45100	1993.11	4437000000
Seasonally Adjusted	45100	1993.12	4571000000
Seasonally Adjusted	45100	1994.01	4520000000
Seasonally Adjusted	45100	1994.02	4671000000
Seasonally Adjusted	45100	1994.03	4678000000
Seasonally Adjusted	45100	1994.04	4658000000
Seasonally Adjusted	45100	1994.05	4728000000
Seasonally Adjusted	45100	1994.06	4775000000
Seasonally Adjusted	45100	1994.07	4776000000
Seasonally Adjusted	45100	1994.08	4869000000
Seasonally Adjusted	45100	1994.09	4929000000
Seasonally Adjusted	45100	1994.1	4940000000
Seasonally Adjusted	45100	1994.11	4859000000
Seasonally Adjusted	45100	1994.12	4900000000
Seasonally Adjusted	45100	1995.01	5084000000
Seasonally Adjusted	45100	1995.02	4892000000
Seasonally Adjusted	45100	1995.03	4926000000
Seasonally Adjusted	45100	1995.04	4985000000
Seasonally Adjusted	45100	1995.05	5001000000
Seasonally Adjusted	45100	1995.06	5027000000
Seasonally Adjusted	45100	1995.07	5107000000
Seasonally Adjusted	45100	1995.08	5174000000
Seasonally Adjusted	45100	1995.09	5135000000
Seasonally Adjusted	45100	1995.1	5059000000
Seasonally Adjusted	45100	1995.11	5243000000
Seasonally Adjusted	45100	1995.12	5186000000
Seasonally Adjusted	45100	1996.01	5266000000
Seasonally Adjusted	45100	1996.02	5185000000
Seasonally Adjusted	45100	1996.03	5232000000
Seasonally Adjusted	45100	1996.04	5264000000
Seasonally Adjusted	45100	1996.05	5143000000
Seasonally Adjusted	45100	1996.06	5264000000
Seasonally Adjusted	45100	1996.07	5304000000
Seasonally Adjusted	45100	1996.08	5400000000
Seasonally Adjusted	45100	1996.09	5280000000
Seasonally Adjusted	45100	1996.1	5384000000
Seasonally Adjusted	45100	1996.11	5380000000
Seasonally Adjusted	45100	1996.12	5610000000
Seasonally Adjusted	45100	1997.01	5417000000
Seasonally Adjusted	45100	1997.02	5320000000
Seasonally Adjusted	45100	1997.03	5389000000
Seasonally Adjusted	45100	1997.04	5293000000
Seasonally Adjusted	45100	1997.05	5427000000
Seasonally Adjusted	45100	1997.06	5450000000
Seasonally Adjusted	45100	1997.07	5429000000
Seasonally Adjusted	45100	1997.08	5397000000
Seasonally Adjusted	45100	1997.09	5470000000
Seasonally Adjusted	45100	1997.1	5561000000
Seasonally Adjusted	45100	1997.11	5663000000
Seasonally Adjusted	45100	1997.12	5642000000
Seasonally Adjusted	45100	1998.01	5577000000
Seasonally Adjusted	45100	1998.02	5712000000
Seasonally Adjusted	45100	1998.03	5633000000
Seasonally Adjusted	45100	1998.04	5793000000
Seasonally Adjusted	45100	1998.05	5762000000
Seasonally Adjusted	45100	1998.06	5796000000
Seasonally Adjusted	45100	1998.07	5751000000
Seasonally Adjusted	45100	1998.08	5772000000
Seasonally Adjusted	45100	1998.09	5783000000
Seasonally Adjusted	45100	1998.1	5827000000
Seasonally Adjusted	45100	1998.11	5743000000
Seasonally Adjusted	45100	1998.12	5873000000
Seasonally Adjusted	45100	1999.01	5851000000
Seasonally Adjusted	45100	1999.02	6011000000
Seasonally Adjusted	45100	1999.03	6008000000
Seasonally Adjusted	45100	1999.04	5985000000
Seasonally Adjusted	45100	1999.05	6040000000
Seasonally Adjusted	45100	1999.06	6119000000
Seasonally Adjusted	45100	1999.07	6073000000
Seasonally Adjusted	45100	1999.08	5987000000
Seasonally Adjusted	45100	1999.09	6142000000
Seasonally Adjusted	45100	1999.1	6147000000
Seasonally Adjusted	45100	1999.11	6126000000
Seasonally Adjusted	45100	1999.12	6173000000
Seasonally Adjusted	45100	2000.01	6005000000
Seasonally Adjusted	45100	2000.02	6289000000
Seasonally Adjusted	45100	2000.03	6407000000
Seasonally Adjusted	45100	2000.04	6432000000
Seasonally Adjusted	45100	2000.05	6525000000
Seasonally Adjusted	45100	2000.06	6423000000
Seasonally Adjusted	45100	2000.07	6515000000
Seasonally Adjusted	45100	2000.08	6348000000
Seasonally Adjusted	45100	2000.09	6415000000
Seasonally Adjusted	45100	2000.1	6342000000
Seasonally Adjusted	45100	2000.11	6240000000
Seasonally Adjusted	45100	2000.12	6222000000
Seasonally Adjusted	45100	2001.01	6196000000
Seasonally Adjusted	45100	2001.02	6501000000
Seasonally Adjusted	45100	2001.03	6478000000
Seasonally Adjusted	45100	2001.04	6394000000
Seasonally Adjusted	45100	2001.05	6422000000
Seasonally Adjusted	45100	2001.06	6312000000
Seasonally Adjusted	45100	2001.07	6407000000
Seasonally Adjusted	45100	2001.08	6452000000
Seasonally Adjusted	45100	2001.09	6328000000
Seasonally Adjusted	45100	2001.1	6476000000
Seasonally Adjusted	45100	2001.11	6652000000
Seasonally Adjusted	45100	2001.12	6581000000
Seasonally Adjusted	45100	2002.01	6555000000
Seasonally Adjusted	45100	2002.02	6403000000
Seasonally Adjusted	45100	2002.03	6385000000
Seasonally Adjusted	45100	2002.04	6422000000
Seasonally Adjusted	45100	2002.05	6428000000
Seasonally Adjusted	45100	2002.06	6314000000
Seasonally Adjusted	45100	2002.07	6313000000
Seasonally Adjusted	45100	2002.08	6289000000
Seasonally Adjusted	45100	2002.09	6459000000
Seasonally Adjusted	45100	2002.1	6473000000
Seasonally Adjusted	45100	2002.11	6633000000
Seasonally Adjusted	45100	2002.12	6390000000
Seasonally Adjusted	45100	2003.01	6426000000
Seasonally Adjusted	45100	2003.02	6236000000
Seasonally Adjusted	45100	2003.03	6244000000
Seasonally Adjusted	45100	2003.04	6328000000
Seasonally Adjusted	45100	2003.05	6259000000
Seasonally Adjusted	45100	2003.06	6484000000
Seasonally Adjusted	45100	2003.07	6375000000
Seasonally Adjusted	45100	2003.08	6596000000
Seasonally Adjusted	45100	2003.09	6513000000
Seasonally Adjusted	45100	2003.1	6415000000
Seasonally Adjusted	45100	2003.11	6560000000
Seasonally Adjusted	45100	2003.12	6528000000
Seasonally Adjusted	45100	2004.01	6645000000
Seasonally Adjusted	45100	2004.02	6672000000
Seasonally Adjusted	45100	2004.03	6587000000
Seasonally Adjusted	45100	2004.04	6492000000
Seasonally Adjusted	45100	2004.05	6477000000
Seasonally Adjusted	45100	2004.06	6524000000
Seasonally Adjusted	45100	2004.07	6635000000
Seasonally Adjusted	45100	2004.08	6667000000
Seasonally Adjusted	45100	2004.09	6720000000
Seasonally Adjusted	45100	2004.1	6609000000
Seasonally Adjusted	45100	2004.11	6700000000
Seasonally Adjusted	45100	2004.12	6666000000
Seasonally Adjusted	45100	2005.01	6701000000
Seasonally Adjusted	45100	2005.02	6786000000
Seasonally Adjusted	45100	2005.03	6723000000
Seasonally Adjusted	45100	2005.04	6792000000
Seasonally Adjusted	45100	2005.05	6751000000
Seasonally Adjusted	45100	2005.06	6668000000
Seasonally Adjusted	45100	2005.07	6678000000
Seasonally Adjusted	45100	2005.08	6704000000
Seasonally Adjusted	45100	2005.09	6621000000
Seasonally Adjusted	45100	2005.1	6872000000
Seasonally Adjusted	45100	2005.11	6764000000
Seasonally Adjusted	45100	2005.12	6948000000
Seasonally Adjusted	45100	2006.01	7207000000
Seasonally Adjusted	45100	2006.02	7076000000
Seasonally Adjusted	45100	2006.03	7073000000
Seasonally Adjusted	45100	2006.04	7048000000
Seasonally Adjusted	45100	2006.05	6962000000
Seasonally Adjusted	45100	2006.06	6937000000
Seasonally Adjusted	45100	2006.07	6854000000
Seasonally Adjusted	45100	2006.08	6813000000
Seasonally Adjusted	45100	2006.09	7069000000
Seasonally Adjusted	45100	2006.1	6998000000
Seasonally Adjusted	45100	2006.11	6863000000
Seasonally Adjusted	45100	2006.12	6952000000
Seasonally Adjusted	45100	2007.01	6892000000
Seasonally Adjusted	45100	2007.02	6863000000
Seasonally Adjusted	45100	2007.03	7089000000
Seasonally Adjusted	45100	2007.04	6981000000
Seasonally Adjusted	45100	2007.05	7171000000
Seasonally Adjusted	45100	2007.06	7134000000
Seasonally Adjusted	45100	2007.07	7270000000
Seasonally Adjusted	45100	2007.08	7101000000
Seasonally Adjusted	45100	2007.09	7122000000
Seasonally Adjusted	45100	2007.1	7215000000
Seasonally Adjusted	45100	2007.11	7264000000
Seasonally Adjusted	45100	2007.12	7137000000
Seasonally Adjusted	45100	2008.01	7135000000
Seasonally Adjusted	45100	2008.02	7002000000
Seasonally Adjusted	45100	2008.03	7023000000
Seasonally Adjusted	45100	2008.04	7049000000
Seasonally Adjusted	45100	2008.05	7204000000
Seasonally Adjusted	45100	2008.06	7169000000
Seasonally Adjusted	45100	2008.07	7129000000
Seasonally Adjusted	45100	2008.08	7114000000
Seasonally Adjusted	45100	2008.09	6872000000
Seasonally Adjusted	45100	2008.1	6801000000
Seasonally Adjusted	45100	2008.11	6883000000
Seasonally Adjusted	45100	2008.12	6763000000
Seasonally Adjusted	45100	2009.01	6979000000
Seasonally Adjusted	45100	2009.02	6957000000
Seasonally Adjusted	45100	2009.03	6826000000
Seasonally Adjusted	45100	2009.04	7032000000
Seasonally Adjusted	45100	2009.05	6841000000
Seasonally Adjusted	45100	2009.06	6922000000
Seasonally Adjusted	45100	2009.07	6899000000
Seasonally Adjusted	45100	2009.08	7064000000
Seasonally Adjusted	45100	2009.09	7070000000
Seasonally Adjusted	45100	2009.1	7001000000
Seasonally Adjusted	45100	2009.11	6840000000
Seasonally Adjusted	45100	2009.12	7077000000
Seasonally Adjusted	45100	2010.01	7116000000
Seasonally Adjusted	45100	2010.02	7166000000
Seasonally Adjusted	45100	2010.03	7272000000
Seasonally Adjusted	45100	2010.04	7161000000
Seasonally Adjusted	45100	2010.05	7221000000
Seasonally Adjusted	45100	2010.06	7251000000
Seasonally Adjusted	45100	2010.07	7192000000
Seasonally Adjusted	45100	2010.08	7259000000
Seasonally Adjusted	45100	2010.09	7418000000
Seasonally Adjusted	45100	2010.1	7449000000
Seasonally Adjusted	45100	2010.11	7552000000
Seasonally Adjusted	45100	2010.12	7583000000
Seasonally Adjusted	45200	1992.01	19848000000
Seasonally Adjusted	45200	1992.02	20213000000
Seasonally Adjusted	45200	1992.03	20230000000
Seasonally Adjusted	45200	1992.04	20180000000
Seasonally Adjusted	45200	1992.05	20277000000
Seasonally Adjusted	45200	1992.06	20305000000
Seasonally Adjusted	45200	1992.07	20126000000
Seasonally Adjusted	45200	1992.08	20594000000
Seasonally Adjusted	45200	1992.09	20739000000
Seasonally Adjusted	45200	1992.1	20845000000
Seasonally Adjusted	45200	1992.11	21119000000
Seasonally Adjusted	45200	1992.12	21802000000
Seasonally Adjusted	45200	1993.01	21389000000
Seasonally Adjusted	45200	1993.02	21397000000
Seasonally Adjusted	45200	1993.03	21343000000
Seasonally Adjusted	45200	1993.04	21651000000
Seasonally Adjusted	45200	1993.05	21940000000
Seasonally Adjusted	45200	1993.06	21949000000
Seasonally Adjusted	45200	1993.07	22294000000
Seasonally Adjusted	45200	1993.08	22323000000
Seasonally Adjusted	45200	1993.09	22443000000
Seasonally Adjusted	45200	1993.1	22662000000
Seasonally Adjusted	45200	1993.11	22841000000
Seasonally Adjusted	45200	1993.12	22930000000
Seasonally Adjusted	45200	1994.01	22785000000
Seasonally Adjusted	45200	1994.02	23076000000
Seasonally Adjusted	45200	1994.03	23459000000
Seasonally Adjusted	45200	1994.04	23433000000
